CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,actproxy,RecencyClusters,freqscore,FreqClusters,cardbalance,revenue,RevenueClusters,Score,Segments
C10448,541.915572,0.636364,1377.72,1377.72,0.0,0.0,0.25,0.25,0.0,0.0,0,5,2500.0,182.177646,200.759856,0.0,12,0.4166666666666667,0,0.5,0,1958.0844280000001,3335.8044280000004,0,0,Low-Value
C10449,4855.340797,1.0,0.0,0.0,0.0,1886.470361,0.0,0.0,0.0,0.083333,2,0,6000.0,2996.735376,1855.7662260000002,0.0,12,0.0,0,0.0,0,1144.6592030000002,1144.6592030000002,0,0,Low-Value
C10450,981.643409,0.818182,0.0,0.0,0.0,1462.32354,0.0,0.0,0.0,0.083333,2,0,1500.0,2008.9717449999998,277.582819,0.125,12,0.0,0,0.0,0,518.356591,518.356591,0,0,Low-Value
C10451,7057.658848,1.0,360.7,360.7,0.0,6517.5418119999995,0.083333,0.083333,0.0,0.333333,15,2,8000.0,5147.693822,2610.0538850000003,0.0,12,0.16666666666666666,0,0.166666,0,942.341152,1303.041152,0,0,Low-Value
C10454,969.2944460000001,1.0,0.0,0.0,0.0,340.249539,0.0,0.0,0.0,0.083333,1,0,1200.0,591.853821,204.676682,0.0,12,0.0,0,0.0,0,230.7055539999999,230.7055539999999,0,0,Low-Value
C10456,37.753941,0.363636,243.36,243.36,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1800.0,546.417272,134.985783,0.25,12,0.16666666666666666,0,0.166666,0,1762.246059,2005.6060590000002,0,0,Low-Value
C10457,7386.704481000001,0.9,0.0,0.0,0.0,10713.8746,0.0,0.0,0.0,0.4,14,0,10500.0,7566.577762999999,1943.431564,0.1,10,0.0,0,0.0,0,3113.2955189999993,3113.2955189999993,0,0,Low-Value
C10458,1265.805627,0.818182,0.0,0.0,0.0,2820.528417,0.0,0.0,0.0,0.25,3,0,2500.0,1370.235544,373.89316099999996,0.0,12,0.0,0,0.0,0,1234.194373,1234.194373,0,0,Low-Value
C10466,1036.595935,1.0,0.0,0.0,0.0,193.73813700000002,0.0,0.0,0.0,0.083333,1,0,1200.0,274.653536,327.072615,0.0,12,0.0,0,0.0,0,163.40406499999995,163.40406499999995,0,0,Low-Value
C10483,869.001444,1.0,0.0,0.0,0.0,278.591282,0.0,0.0,0.0,0.083333,1,0,1200.0,541.101815,286.37428900000003,0.0,12,0.0,0,0.0,0,330.998556,330.998556,0,0,Low-Value
C10484,4458.0551590000005,1.0,0.0,0.0,0.0,2806.959645,0.0,0.0,0.0,0.583333,18,0,7500.0,1088.755323,1189.693931,0.0,12,0.0,0,0.0,0,3041.9448409999995,3041.9448409999995,0,0,Low-Value
C10489,5810.748774000001,1.0,217.0,217.0,0.0,12377.36037,0.166667,0.166667,0.0,0.583333,16,2,9000.0,10428.37611,1599.353926,0.166667,12,0.16666666666666666,0,0.333334,0,3189.2512259999994,3406.2512259999994,0,0,Low-Value
C10490,3872.6054670000003,1.0,0.0,0.0,0.0,1483.9330539999999,0.0,0.0,0.0,0.416667,8,0,4000.0,1067.4054609999998,911.0854300000001,0.0,12,0.0,0,0.0,0,127.39453299999968,127.39453299999968,0,0,Low-Value
C10492,1481.43247,1.0,0.0,0.0,0.0,149.36039,0.0,0.0,0.0,0.083333,1,0,1800.0,586.426259,494.954634,0.0,12,0.0,0,0.0,0,318.56753000000003,318.56753000000003,0,0,Low-Value
C10498,3170.5376929999998,0.909091,0.0,0.0,0.0,1161.103112,0.0,0.0,0.0,0.181818,2,0,3500.0,547.23924,1111.2512869999998,0.0,11,0.0,0,0.0,0,329.46230700000024,329.46230700000024,0,0,Low-Value
C10505,473.840442,0.727273,0.0,0.0,0.0,818.1244839999999,0.0,0.0,0.0,0.333333,12,0,3000.0,142.286073,164.39143700000002,0.0,12,0.0,0,0.0,0,2526.159558,2526.159558,0,0,Low-Value
C10508,3690.177649,1.0,0.0,0.0,0.0,1328.643945,0.0,0.0,0.0,0.5,11,0,4000.0,1006.358943,1819.5426920000002,0.0,12,0.0,0,0.0,0,309.8223509999998,309.8223509999998,0,0,Low-Value
C10517,12478.172859999999,1.0,174.0,174.0,0.0,3269.418821,0.25,0.25,0.0,0.666667,21,3,14000.0,3251.190662,3872.0994979999996,0.0,12,0.25,0,0.5,0,1521.8271400000012,1695.8271400000012,0,0,Low-Value
C10518,2061.2793699999997,1.0,0.0,0.0,0.0,554.11523,0.0,0.0,0.0,0.25,3,0,4500.0,552.713988,585.776445,0.0,12,0.0,0,0.0,0,2438.7206300000003,2438.7206300000003,0,0,Low-Value
C10519,1556.376158,1.0,0.0,0.0,0.0,655.037683,0.0,0.0,0.0,0.583333,16,0,1700.0,1076.722225,1206.741644,0.0,12,0.0,0,0.0,0,143.62384199999997,143.62384199999997,0,0,Low-Value
C10530,2924.757622,1.0,0.0,0.0,0.0,281.044645,0.0,0.0,0.0,0.166667,3,0,3000.0,677.6494349999999,1187.962476,0.0,12,0.0,0,0.0,0,75.24237799999992,75.24237799999992,0,0,Low-Value
C10539,1534.891604,1.0,0.0,0.0,0.0,2614.626296,0.0,0.0,0.0,0.25,8,0,3000.0,304.984801,427.594038,0.0,12,0.0,0,0.0,0,1465.108396,1465.108396,0,0,Low-Value
C10546,986.149218,0.454545,0.0,0.0,0.0,2955.030338,0.0,0.0,0.0,0.166667,6,0,3000.0,832.894753,706.541302,0.0,12,0.0,0,0.0,0,2013.850782,2013.850782,0,0,Low-Value
C10549,1117.635883,1.0,0.0,0.0,0.0,97.200877,0.0,0.0,0.0,0.25,3,0,1200.0,308.089987,361.25040099999995,0.0,12,0.0,0,0.0,0,82.36411700000008,82.36411700000008,0,0,Low-Value
C10550,5083.397311,1.0,331.95,331.95,0.0,10384.82416,0.2,0.2,0.0,0.8,31,2,8000.0,4453.691497,1088.9599640000001,0.0,10,0.2,0,0.4,0,2916.6026890000003,3248.552689,0,0,Low-Value
C10566,1284.6331400000001,1.0,55.5,0.0,55.5,5406.459347999999,0.083333,0.0,0.083333,0.833333,123,1,3000.0,3432.7572020000002,421.385587,0.0,12,0.08333333333333333,0,0.166666,0,1715.3668599999999,1770.8668599999999,0,0,Low-Value
C10580,3294.37955,1.0,0.0,0.0,0.0,2546.891416,0.0,0.0,0.0,0.083333,3,0,4000.0,1084.0592390000002,1228.291582,0.0,12,0.0,0,0.0,0,705.6204499999999,705.6204499999999,0,0,Low-Value
C10582,5484.800475999999,1.0,0.0,0.0,0.0,1239.217984,0.0,0.0,0.0,0.666667,8,0,6000.0,2060.020446,1306.960035,0.0,12,0.0,0,0.0,0,515.1995240000006,515.1995240000006,0,0,Low-Value
C10583,181.463092,1.0,133.39,133.39,0.0,219.143859,0.25,0.25,0.0,0.166667,2,3,2500.0,168.42578799999998,169.473399,0.0,12,0.25,0,0.5,0,2318.536908,2451.926908,0,0,Low-Value
C10585,542.218074,1.0,0.0,0.0,0.0,1074.741949,0.0,0.0,0.0,0.166667,2,0,1500.0,1328.855136,189.52525,0.0,12,0.0,0,0.0,0,957.781926,957.781926,0,0,Low-Value
C10586,1029.101022,1.0,49.1,0.0,49.1,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,59.924533999999994,8269.955787,0.0,12,0.25,0,0.5,0,-29.101022000000057,19.998977999999944,0,0,Low-Value
C10588,1095.379426,1.0,0.0,0.0,0.0,282.895246,0.0,0.0,0.0,0.25,3,0,1200.0,432.048813,256.494357,0.0,12,0.0,0,0.0,0,104.62057400000003,104.62057400000003,0,0,Low-Value
C10595,2627.184835,1.0,0.0,0.0,0.0,3216.192328,0.0,0.0,0.0,0.083333,7,0,3150.0,394.28576699999996,10636.14839,0.0,12,0.0,0,0.0,0,522.815165,522.815165,0,0,Low-Value
C10600,7295.920263,1.0,0.0,0.0,0.0,721.214369,0.0,0.0,0.0,0.25,4,0,7500.0,1984.3510350000001,3082.801095,0.0,12,0.0,0,0.0,0,204.07973700000002,204.07973700000002,0,0,Low-Value
C10604,1298.191599,1.0,0.0,0.0,0.0,2052.835555,0.0,0.0,0.0,0.333333,9,0,3500.0,3009.9267839999998,505.96592300000003,0.083333,12,0.0,0,0.0,0,2201.8084010000002,2201.8084010000002,0,0,Low-Value
C10606,7088.358802,1.0,0.0,0.0,0.0,3118.050456,0.0,0.0,0.0,0.083333,2,0,7500.0,4539.526102000001,2183.319473,0.0,12,0.0,0,0.0,0,411.64119800000026,411.64119800000026,0,0,Low-Value
C10607,4458.045588,1.0,0.0,0.0,0.0,2846.034435,0.0,0.0,0.0,0.166667,6,0,5000.0,985.516901,1708.136351,0.0,12,0.0,0,0.0,0,541.954412,541.954412,0,0,Low-Value
C10610,0.32719899999999996,0.454545,24.64,24.64,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,45.640106,26.849522999999998,0.0,12,0.08333333333333333,0,0.166666,0,1799.672801,1824.312801,0,0,Low-Value
C10618,2739.836747,0.909091,0.0,0.0,0.0,2970.288928,0.0,0.0,0.0,0.363636,5,0,3000.0,3418.06811,1384.882852,0.0,11,0.0,0,0.0,0,260.16325300000017,260.16325300000017,0,0,Low-Value
C10619,1946.4470379999998,1.0,411.38,411.38,0.0,99.07808100000001,0.25,0.25,0.0,0.083333,1,5,2500.0,1403.266638,513.5479780000001,0.0,12,0.4166666666666667,0,0.5,0,553.5529620000002,964.9329620000002,0,0,Low-Value
C10621,394.269079,0.363636,525.0,525.0,0.0,2003.8278510000002,0.083333,0.083333,0.0,0.25,12,1,2500.0,3747.367504,82.631551,0.0,12,0.08333333333333333,0,0.166666,0,2105.730921,2630.730921,0,0,Low-Value
C10624,917.7328460000001,1.0,18.41,0.0,18.41,0.0,0.083333,0.0,0.083333,0.0,0,1,1000.0,1407.291593,424.623595,0.0,12,0.08333333333333333,0,0.166666,0,82.26715399999989,100.67715399999989,0,0,Low-Value
C10626,2071.736764,0.909091,0.0,0.0,0.0,199.214973,0.0,0.0,0.0,0.363636,4,0,2100.0,553.0043900000001,570.2291809999999,0.0,11,0.0,0,0.0,0,28.26323599999978,28.26323599999978,0,0,Low-Value
C10639,3419.6616759999997,1.0,11.06,11.06,0.0,1261.347779,0.083333,0.083333,0.0,0.083333,1,1,4000.0,745.984976,1243.56477,0.0,12,0.08333333333333333,0,0.166666,0,580.3383240000003,591.3983240000002,0,0,Low-Value
C10640,8900.194109,1.0,0.0,0.0,0.0,4849.693752,0.0,0.0,0.0,0.916667,52,0,12000.0,2430.8641390000003,2452.882838,0.0,12,0.0,0,0.0,0,3099.805891,3099.805891,0,0,Low-Value
C10646,2.175751,0.454545,0.0,0.0,0.0,136.662804,0.0,0.0,0.0,0.083333,1,0,3000.0,278.731912,56.686755000000005,0.2,12,0.0,0,0.0,0,2997.824249,2997.824249,0,0,Low-Value
C10656,1434.097191,1.0,0.0,0.0,0.0,1866.8419489999999,0.0,0.0,0.0,0.083333,2,0,2400.0,2361.9291329999996,390.202217,0.0,12,0.0,0,0.0,0,965.9028089999999,965.9028089999999,0,0,Low-Value
C10661,1062.752143,1.0,0.0,0.0,0.0,496.76383,0.0,0.0,0.0,0.166667,3,0,1200.0,720.3446,369.566083,0.0,12,0.0,0,0.0,0,137.24785700000007,137.24785700000007,0,0,Low-Value
C10667,3725.636832,1.0,0.0,0.0,0.0,516.029064,0.0,0.0,0.0,0.666667,9,0,4000.0,1221.2742210000001,1537.255049,0.0,12,0.0,0,0.0,0,274.36316799999986,274.36316799999986,0,0,Low-Value
C10672,6014.8068060000005,1.0,433.63,433.63,0.0,2433.9871989999997,0.25,0.25,0.0,0.583333,13,5,7000.0,1534.75789,1663.455756,0.0,12,0.4166666666666667,0,0.5,0,985.1931939999995,1418.8231939999996,0,0,Low-Value
C10675,1728.079372,1.0,0.0,0.0,0.0,1662.824051,0.0,0.0,0.0,0.166667,4,0,1800.0,141.505315,10592.537190000001,0.0,12,0.0,0,0.0,0,71.92062800000008,71.92062800000008,0,0,Low-Value
C10683,15.728894,0.272727,202.0,202.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2000.0,200.169721,43.909196,0.0,12,0.16666666666666666,0,0.333334,0,1984.271106,2186.271106,0,0,Low-Value
C10685,28.394517999999998,0.181818,379.3,0.0,379.3,0.0,0.166667,0.0,0.166667,0.0,0,6,2500.0,534.818301,28.994494,0.181818,12,0.5,0,0.333334,0,2471.605482,2850.905482,0,0,Low-Value
C10690,879.1909210000001,1.0,45.65,45.65,0.0,1246.223848,0.083333,0.083333,0.0,0.166667,2,1,1200.0,1589.980022,439.870516,0.1,12,0.08333333333333333,0,0.166666,0,320.8090789999999,366.45907899999986,0,0,Low-Value
C10694,1.979916,0.125,80.0,80.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,1500.0,0.0,,0.0,8,0.125,0,0.25,0,1498.020084,1578.020084,0,0,Low-Value
C10698,2927.082849,0.9,0.0,0.0,0.0,3987.8225939999998,0.0,0.0,0.0,0.3,5,0,4000.0,862.790575,1178.426048,0.0,10,0.0,0,0.0,0,1072.917151,1072.917151,0,0,Low-Value
C10701,4094.433899,1.0,0.0,0.0,0.0,1618.325972,0.0,0.0,0.0,0.5,8,0,7500.0,1070.599052,1441.148962,0.0,12,0.0,0,0.0,0,3405.566101,3405.566101,0,0,Low-Value
C10703,5941.847384000001,1.0,0.0,0.0,0.0,744.138154,0.0,0.0,0.0,0.166667,2,0,7000.0,1756.829998,2166.204489,0.0,12,0.0,0,0.0,0,1058.1526159999994,1058.1526159999994,0,0,Low-Value
C10706,7025.757291,1.0,66.32,66.32,0.0,8733.135565999999,0.083333,0.083333,0.0,0.583333,16,1,9000.0,9547.622542000001,2385.432813,0.0,12,0.08333333333333333,0,0.166666,0,1974.242709,2040.562709,0,0,Low-Value
C10708,5656.069801,1.0,362.36,362.36,0.0,7240.433194,0.25,0.25,0.0,1.25,12,2,8000.0,683.4214969999999,2036.877611,0.0,8,0.25,0,0.5,0,2343.9301990000004,2706.2901990000005,0,0,Low-Value
C10712,2892.138807,1.0,0.0,0.0,0.0,129.381701,0.0,0.0,0.0,0.333333,5,0,3000.0,666.956678,1066.060177,0.0,12,0.0,0,0.0,0,107.86119300000018,107.86119300000018,0,0,Low-Value
C10714,1943.792266,1.0,83.35,0.0,83.35,0.0,0.14285699999999998,0.0,0.14285699999999998,0.0,0,1,4000.0,290.35313199999996,276.463002,0.0,7,0.14285714285714285,0,0.28571399999999997,0,2056.207734,2139.557734,0,0,Low-Value
C10723,7006.751866,1.0,328.92,328.92,0.0,9497.696525,0.166667,0.166667,0.0,0.666667,12,2,10000.0,659.559695,1400.681628,0.0,6,0.3333333333333333,0,0.333334,0,2993.2481340000004,3322.1681340000005,0,0,Low-Value
C10727,3063.0174620000003,1.0,0.0,0.0,0.0,3550.209696,0.0,0.0,0.0,0.166667,3,0,5500.0,757.537513,891.0599269999999,0.0,12,0.0,0,0.0,0,2436.9825379999997,2436.9825379999997,0,0,Low-Value
C10728,1546.2161529999998,0.833333,0.0,0.0,0.0,2196.1078780000003,0.0,0.0,0.0,0.166667,5,0,3000.0,247.706733,310.58347000000003,0.0,6,0.0,0,0.0,0,1453.7838470000002,1453.7838470000002,0,0,Low-Value
C10729,999.3926349999999,1.0,0.0,0.0,0.0,2368.2483190000003,0.0,0.0,0.0,0.333333,10,0,1500.0,1724.178215,301.346806,0.1,12,0.0,0,0.0,0,500.6073650000001,500.6073650000001,0,0,Low-Value
C10733,2572.508325,1.0,64.0,64.0,0.0,248.690762,0.083333,0.083333,0.0,0.083333,2,1,2800.0,373.433094,3945.38539,0.0,12,0.08333333333333333,0,0.166666,0,227.4916750000002,291.4916750000002,0,0,Low-Value
C10734,2596.59993,1.0,0.0,0.0,0.0,1700.074178,0.0,0.0,0.0,0.5,9,0,3000.0,1794.421173,936.618592,0.0,12,0.0,0,0.0,0,403.40007000000014,403.40007000000014,0,0,Low-Value
C10744,1024.761905,1.0,77.99,77.99,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,555.23373,303.743033,0.0,12,0.16666666666666666,0,0.333334,0,175.23809499999993,253.22809499999994,0,0,Low-Value
C10746,15.492415,1.0,65.0,65.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,19.221232999999998,67.643963,0.0,12,0.08333333333333333,0,0.166666,0,2984.507585,3049.507585,0,0,Low-Value
C10748,4881.822347,1.0,0.0,0.0,0.0,223.95304199999998,0.0,0.0,0.0,0.25,3,0,8500.0,1227.062915,1208.463027,0.0,12,0.0,0,0.0,0,3618.1776529999997,3618.1776529999997,0,0,Low-Value
C10749,1855.212121,1.0,32.22,32.22,0.0,37.743145,0.083333,0.083333,0.0,0.083333,1,1,2000.0,349.584645,695.503633,0.0,12,0.08333333333333333,0,0.166666,0,144.78787899999998,177.00787899999997,0,0,Low-Value
C10750,13774.74154,1.0,404.24,0.0,404.24,3369.4745350000003,0.25,0.0,0.25,0.5,7,3,14500.0,3167.870886,3533.4648,0.0,12,0.25,0,0.5,0,725.2584599999991,1129.498459999999,0,0,Low-Value
C10751,251.15160899999998,0.363636,0.0,0.0,0.0,1084.8131970000002,0.0,0.0,0.0,0.166667,4,0,1200.0,3597.1405590000004,308.39988700000004,0.333333,12,0.0,0,0.0,0,948.848391,948.848391,0,0,Low-Value
C10754,2398.26262,1.0,0.0,0.0,0.0,722.3614980000001,0.0,0.0,0.0,0.416667,8,0,6000.0,738.312743,879.041116,0.0,12,0.0,0,0.0,0,3601.73738,3601.73738,0,0,Low-Value
C10757,660.397749,1.0,776.89,698.99,77.9,0.0,0.166667,0.083333,0.083333,0.0,0,2,1500.0,487.29407199999997,215.00795699999998,0.0,12,0.16666666666666666,0,0.333333,0,839.602251,1616.4922510000001,0,0,Low-Value
C10758,4834.586867,1.0,0.0,0.0,0.0,56.747353000000004,0.0,0.0,0.0,0.1,1,0,5500.0,874.365824,1582.515056,0.0,10,0.0,0,0.0,0,665.413133,665.413133,0,0,Low-Value
C10759,2571.284657,1.0,0.0,0.0,0.0,259.611243,0.0,0.0,0.0,0.416667,7,0,2750.0,750.5349620000001,883.2493279999999,0.0,12,0.0,0,0.0,0,178.71534299999985,178.71534299999985,0,0,Low-Value
C10762,7715.659048,1.0,0.0,0.0,0.0,6182.982033,0.0,0.0,0.0,1.0,62,0,11500.0,1777.003806,2412.544026,0.0,12,0.0,0,0.0,0,3784.3409519999996,3784.3409519999996,0,0,Low-Value
C10763,0.25571,0.090909,24.0,0.0,24.0,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,9.533313,8.8426,0.0,12,0.16666666666666666,0,0.333334,0,1499.74429,1523.74429,0,0,Low-Value
C10764,95.86585500000001,0.363636,1123.58,1123.58,0.0,0.0,0.083333,0.083333,0.0,0.0,0,9,1500.0,3245.496885,142.868781,0.0,12,0.75,0,0.166666,0,1404.134145,2527.714145,0,0,Low-Value
C10765,1439.343061,0.909091,571.91,571.91,0.0,0.0,0.25,0.25,0.0,0.0,0,5,2100.0,2573.55754,756.2209780000001,0.0,12,0.4166666666666667,0,0.5,0,660.656939,1232.5669389999998,0,0,Low-Value
C10766,5603.045332,1.0,0.0,0.0,0.0,2909.490912,0.0,0.0,0.0,0.416667,6,0,7500.0,6135.140807,2279.351491,0.0,12,0.0,0,0.0,0,1896.9546680000003,1896.9546680000003,0,0,Low-Value
C10767,1.6918419999999998,1.0,0.0,0.0,0.0,1148.820355,0.0,0.0,0.0,0.166667,3,0,1500.0,3.5005050000000004,8.561539999999999,0.0,6,0.0,0,0.0,0,1498.308158,1498.308158,0,0,Low-Value
C10769,1157.168369,1.0,0.0,0.0,0.0,1249.682243,0.0,0.0,0.0,0.583333,10,0,3000.0,264.548484,326.316359,0.0,12,0.0,0,0.0,0,1842.831631,1842.831631,0,0,Low-Value
C10771,1575.508838,0.875,0.0,0.0,0.0,1977.834772,0.0,0.0,0.0,0.125,1,0,2500.0,260.843536,325.312921,0.0,8,0.0,0,0.0,0,924.491162,924.491162,0,0,Low-Value
C10781,915.424422,0.857143,0.0,0.0,0.0,2454.439476,0.0,0.0,0.0,0.428571,6,0,1200.0,1665.025645,247.20590099999998,0.0,7,0.0,0,0.0,0,284.57557799999995,284.57557799999995,0,0,Low-Value
C10783,10397.099890000001,1.0,0.0,0.0,0.0,4045.620171,0.0,0.0,0.0,0.25,6,0,13000.0,3222.169406,2818.7074789999997,0.0,12,0.0,0,0.0,0,2602.9001099999987,2602.9001099999987,0,0,Low-Value
C10785,5499.895765,1.0,0.0,0.0,0.0,485.26998499999996,0.0,0.0,0.0,0.333333,6,0,6000.0,1445.2944929999999,2703.217084,0.0,12,0.0,0,0.0,0,500.1042349999998,500.1042349999998,0,0,Low-Value
C10788,5271.415483,1.0,0.0,0.0,0.0,2193.804998,0.0,0.0,0.0,0.25,7,0,6500.0,1479.003541,1321.46938,0.0,12,0.0,0,0.0,0,1228.5845170000002,1228.5845170000002,0,0,Low-Value
C10792,62.209376,0.090909,782.88,782.88,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3000.0,2941.300379,280.61807200000004,0.0,12,0.16666666666666666,0,0.166666,0,2937.790624,3720.6706240000003,0,0,Low-Value
C10793,2052.3256100000003,1.0,0.0,0.0,0.0,200.266788,0.0,0.0,0.0,0.333333,5,0,2000.0,529.203224,1501.874974,0.0,12,0.0,0,0.0,0,-52.325610000000324,-52.325610000000324,0,0,Low-Value
C10795,1121.068043,1.0,0.0,0.0,0.0,56.461201,0.0,0.0,0.0,0.166667,3,0,1200.0,236.09243999999998,351.184105,0.0,12,0.0,0,0.0,0,78.93195700000001,78.93195700000001,0,0,Low-Value
C10800,2027.896903,1.0,933.5,933.5,0.0,1160.28334,0.083333,0.083333,0.0,0.083333,2,1,3000.0,393.417404,462.153221,0.0,12,0.08333333333333333,0,0.166666,0,972.1030969999999,1905.603097,0,0,Low-Value
C10803,1822.4319899999998,1.0,177.23,70.26,106.97,0.0,0.083333,0.083333,0.083333,0.0,0,3,2500.0,1136.3401210000002,428.353499,0.0,12,0.25,0,0.24999900000000003,0,677.5680100000002,854.7980100000002,0,0,Low-Value
C10804,1557.7500890000001,1.0,283.6,204.27,79.33,0.0,0.25,0.125,0.125,0.0,0,2,5000.0,424.82975700000003,282.152847,0.0,8,0.25,0,0.5,0,3442.249911,3725.849911,0,0,Low-Value
C10807,2748.60877,1.0,0.0,0.0,0.0,434.319424,0.0,0.0,0.0,0.166667,4,0,3000.0,808.881566,1663.969183,0.0,12,0.0,0,0.0,0,251.39123000000018,251.39123000000018,0,0,Low-Value
C10809,8646.143734000001,1.0,0.0,0.0,0.0,10204.12284,0.0,0.0,0.0,0.416667,9,0,10000.0,11192.8048,3427.6354450000003,0.0,12,0.0,0,0.0,0,1353.8562659999989,1353.8562659999989,0,0,Low-Value
C10810,90.445498,0.454545,0.0,0.0,0.0,729.325692,0.0,0.0,0.0,0.166667,2,0,3500.0,79.242572,81.71664399999999,0.0,12,0.0,0,0.0,0,3409.554502,3409.554502,0,0,Low-Value
C10815,5211.229218,1.0,0.0,0.0,0.0,2316.206642,0.0,0.0,0.0,0.416667,10,0,5500.0,1009.545319,2092.29409,0.0,12,0.0,0,0.0,0,288.7707819999996,288.7707819999996,0,0,Low-Value
C10816,835.007085,0.75,90.39,90.39,0.0,1160.459619,0.125,0.125,0.0,0.125,1,1,1500.0,254.561828,152.221816,0.0,8,0.125,0,0.25,0,664.992915,755.382915,0,0,Low-Value
C10817,2302.479845,1.0,0.0,0.0,0.0,861.574218,0.0,0.0,0.0,0.75,9,0,2600.0,0.0,,0.0,12,0.0,0,0.0,0,297.52015500000016,297.52015500000016,0,0,Low-Value
C10821,1524.409377,1.0,70.0,0.0,70.0,640.711949,0.166667,0.0,0.166667,0.5,9,2,1500.0,973.097522,1263.139657,0.0,12,0.16666666666666666,0,0.333334,0,-24.40937699999995,45.59062300000005,0,0,Low-Value
C10822,1819.5291969999998,1.0,219.26,219.26,0.0,977.9263800000001,0.25,0.25,0.0,0.333333,7,5,2500.0,518.949471,1223.3357210000001,0.0,12,0.4166666666666667,0,0.5,0,680.4708030000002,899.7308030000002,0,0,Low-Value
C10825,147.18081899999999,0.636364,0.0,0.0,0.0,1843.4268829999999,0.0,0.0,0.0,0.166667,6,0,2600.0,0.0,,0.0,12,0.0,0,0.0,0,2452.819181,2452.819181,0,0,Low-Value
C10829,5359.980872,1.0,0.0,0.0,0.0,1113.8686539999999,0.0,0.0,0.0,0.25,3,0,6000.0,638.1440309999999,12866.94167,0.0,12,0.0,0,0.0,0,640.0191279999999,640.0191279999999,0,0,Low-Value
C10831,83.477053,0.181818,0.0,0.0,0.0,2654.856157,0.0,0.0,0.0,0.083333,2,0,3000.0,12902.18813,1791.729021,0.5,12,0.0,0,0.0,0,2916.522947,2916.522947,0,0,Low-Value
C10832,2654.816967,1.0,0.0,0.0,0.0,3469.6646060000003,0.0,0.0,0.0,0.25,27,0,4000.0,3225.132002,1689.9359690000001,0.0,12,0.0,0,0.0,0,1345.1830329999998,1345.1830329999998,0,0,Low-Value
C10834,1373.277423,0.818182,0.0,0.0,0.0,2739.66574,0.0,0.0,0.0,0.166667,2,0,3300.0,0.0,,0.0,12,0.0,0,0.0,0,1926.722577,1926.722577,0,0,Low-Value
C10841,3517.561446,1.0,173.69,173.69,0.0,3122.9902399999996,0.166667,0.166667,0.0,0.416667,6,2,5000.0,5091.300311999999,796.031998,0.0,12,0.16666666666666666,0,0.333334,0,1482.4385539999998,1656.128554,0,0,Low-Value
C10843,1748.546186,1.0,74.98,74.98,0.0,216.032736,0.166667,0.166667,0.0,0.25,5,2,1800.0,650.440749,572.683934,0.0,12,0.16666666666666666,0,0.333334,0,51.453813999999966,126.43381399999997,0,0,Low-Value
C10845,2717.915641,1.0,1500.0,1500.0,0.0,475.12269699999996,0.083333,0.083333,0.0,0.083333,1,2,4600.0,949.592719,885.376298,0.0,12,0.16666666666666666,0,0.166666,0,1882.084359,3382.084359,0,0,Low-Value
C10847,1399.729932,1.0,0.0,0.0,0.0,1967.782148,0.0,0.0,0.0,0.333333,5,0,3000.0,712.803089,316.46191600000003,0.0,12,0.0,0,0.0,0,1600.270068,1600.270068,0,0,Low-Value
C10849,2406.569238,1.0,0.0,0.0,0.0,94.706407,0.0,0.0,0.0,0.25,4,0,2400.0,314.272712,10774.73572,0.0,12,0.0,0,0.0,0,-6.569238000000041,-6.569238000000041,0,0,Low-Value
C10850,285.308422,0.181818,0.0,0.0,0.0,2644.698717,0.0,0.0,0.0,0.166667,7,0,3000.0,248.742811,572.3900990000001,0.0,12,0.0,0,0.0,0,2714.691578,2714.691578,0,0,Low-Value
C10856,1892.4396219999999,1.0,86.7,86.7,0.0,92.435934,0.166667,0.166667,0.0,0.083333,2,2,2000.0,534.0928269999999,1069.925154,0.0,12,0.16666666666666666,0,0.333334,0,107.56037800000013,194.26037800000012,0,0,Low-Value
C10860,4270.148411,0.8888889999999999,363.0,363.0,0.0,5307.322893,0.11111099999999999,0.11111099999999999,0.0,0.555556,11,2,5500.0,1250.695005,2070.9073789999998,0.0,9,0.2222222222222222,0,0.22222199999999998,0,1229.8515889999999,1592.8515889999999,0,0,Low-Value
C10862,1375.845223,1.0,0.0,0.0,0.0,112.68004499999999,0.0,0.0,0.0,0.25,3,0,1500.0,306.606914,736.789619,0.0,12,0.0,0,0.0,0,124.15477699999997,124.15477699999997,0,0,Low-Value
